83345,"Ammonia, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrogen",Agree,Ammonia and ammonium,mg/m2 as N,Total,,,,,
83346,"Ammonia, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Ammonia and ammonium,ueq/L,Total,,,,,
83347,"Ammonia, bulk atmospheric deposition, unfiltered, milligrams per liter as NH4",Agree,Ammonia and ammonium,mg/l NH4,Total,,,,,
83348,"Ammonia, bulk atmospheric deposition, unfiltered, milligrams per square meter as NH4",Agree,Ammonia and ammonium,mg/m2 NH4,Total,,,,,
83349,"Ammonia, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Ammonia and ammonium,ueq/L,Total,,,,,
83350,"Nitrate, bulk atmospheric deposition, filtered, milligrams per liter as nitrogen",Agree,Nitrate,mg/l as N,Dissolved,,,,,
83351,"Nitrate, bulk atmospheric deposition, filtered, milligrams per square meter as nitrogen",Agree,Nitrate,mg/m2 as N,Dissolved,,,,,
83352,"Nitrate, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Nitrate,ueq/L,Dissolved,,,,,
83353,"Nitrate, bulk atmospheric deposition, filtered, milligrams per liter",Agree,Nitrate,mg/l,Dissolved,,,,,
83354,"Nitrate, bulk atmospheric deposition, filtered, milligrams per square meter",Agree,Nitrate,mg/m2,Dissolved,,,,,
83355,"Nitrate, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Nitrate,ueq/L,Dissolved,,,,,
83356,"Nitrate, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrogen",Agree,Nitrate,mg/l as N,Total,,,,,
83357,"Nitrate, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrogen",Agree,Nitrate,mg/m2 as N,Total,,,,,
83358,"Nitrate, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Nitrate,ueq/L,Total,,,,,
83359,"Nitrate, bulk atmospheric deposition, unfiltered, milligrams per liter",Agree,Nitrate,mg/l,Total,,,,,
83360,"Nitrate, bulk atmospheric deposition, unfiltered, milligrams per square meter",Agree,Nitrate,mg/m2,Total,,,,,
83361,"Nitrate, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Nitrate,ueq/L,Total,,,,,
83362,"Nitrate plus nitrite, bulk atmospheric deposition, filtered, milligrams per liter as nitrogen",Agree,Inorganic nitrogen (nitrate and nitrite),mg/l as N,Dissolved,,,,,
83363,"Nitrate plus nitrite, bulk atmospheric deposition, filtered, milligrams per square meter as nitrogen",Agree,Inorganic nitrogen (nitrate and nitrite),mg/m2 as N,Dissolved,,,,,
83364,"Nitrate plus nitrite, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Inorganic nitrogen (nitrate and nitrite),ueq/L,Dissolved,,,,,
83365,"Nitrate plus nitrite, bulk atmospheric deposition, filtered, milligrams per liter as nitrate",Agree,Inorganic nitrogen (nitrate and nitrite),mg/l NO3,Dissolved,,,,,
83366,"Nitrate plus nitrite, bulk atmospheric deposition, filtered, milligrams per square meter as nitrate",Agree,Inorganic nitrogen (nitrate and nitrite),mg/m2 NO3,Dissolved,,,,,
83367,"Nitrate plus nitrite, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Inorganic nitrogen (nitrate and nitrite),ueq/L,Dissolved,,,,,
83368,"Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrogen",Agree,Inorganic nitrogen (nitrate and nitrite),mg/l as N,Total,,,,,
83369,"Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrogen",Agree,Inorganic nitrogen (nitrate and nitrite),mg/m2 as N,Total,,,,,
83370,"Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Inorganic nitrogen (nitrate and nitrite),ueq/L,Total,,,,,
83371,"Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrate",Agree,Inorganic nitrogen (nitrate and nitrite),mg/l NO3,Total,,,,,
83372,"Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrate",Agree,Inorganic nitrogen (nitrate and nitrite),mg/m2 NO3,Total,,,,,
83373,"Nitrate plus nitrite, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Inorganic nitrogen (nitrate and nitrite),ueq/L,Total,,,,,
83374,"Nitrite, bulk atmospheric deposition, filtered, milligrams per liter as nitrogen",Agree,Nitrite,mg/l as N,Dissolved,,,,,
83375,"Nitrite, bulk atmospheric deposition, filtered, milligrams per square meter as nitrogen",Agree,Nitrite,mg/m2 as N,Dissolved,,,,,
83376,"Nitrite, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Nitrite,ueq/L,Dissolved,,,,,
83377,"Nitrite, bulk atmospheric deposition, filtered, milligrams per liter",Agree,Nitrite,mg/l,Dissolved,,,,,
83378,"Nitrite, bulk atmospheric deposition, filtered, milligrams per square meter",Agree,Nitrite,mg/m2,Dissolved,,,,,
83379,"Nitrite, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Nitrite,ueq/L,Dissolved,,,,,
83380,"Nitrite, bulk atmospheric deposition, unfiltered, milligrams per liter as nitrogen",Agree,Nitrite,mg/l as N,Total,,,,,
83381,"Nitrite, bulk atmospheric deposition, unfiltered, milligrams per square meter as nitrogen",Agree,Nitrite,mg/m2 as N,Total,,,,,
83382,"Nitrite, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Nitrite,ueq/L,Total,,,,,
83383,"Nitrite, bulk atmospheric deposition, unfiltered, milligrams per liter",Agree,Nitrite,mg/l,Total,,,,,
83384,"Nitrite, bulk atmospheric deposition, unfiltered, milligrams per square meter",Agree,Nitrite,mg/m2,Total,,,,,
83385,"Nitrite, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Nitrite,ueq/L,Total,,,,,
83386,"pH, bulk atmospheric deposition, unfiltered, calculated, standard units",Agree,pH,std units,Total,,,,,
83388,"pH, bulk atmospheric deposition, unfiltered, field, standard units",Agree,pH,std units,Total,,,,,
83389,"pH, bulk atmospheric deposition, unfiltered, laboratory, standard units",Agree,pH,std units,Total,,,,,
83390,"Orthophosphate, bulk atmospheric deposition, filtered, milligrams per liter as phosphorus",Agree,Phosphate,mg/l as P,Dissolved,,,,,
83391,"Orthophosphate, bulk atmospheric deposition, filtered, milligrams per square meter as phosphorus",Agree,Phosphate,mg/m2 as P,Dissolved,,,,,
83392,"Orthophosphate, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Phosphate,ueq/L,Dissolved,,,,,
83393,"Orthophosphate, bulk atmospheric deposition, filtered, milligrams per liter",Agree,Phosphate,mg/l,Dissolved,,,,,
83394,"Orthophosphate, bulk atmospheric deposition, filtered, milligrams per square meter",Agree,Phosphate,mg/m2,Dissolved,,,,,
83395,"Orthophosphate, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Phosphate,ueq/L,Dissolved,,,,,
83396,"Orthophosphate, bulk atmospheric deposition, unfiltered, milligrams per liter as phosphorus",Agree,Phosphate,mg/l as P,Total,,,,,
83397,"Orthophosphate, bulk atmospheric deposition, unfiltered, milligrams per square meter as phosphorus",Agree,Phosphate,mg/m2 as P,Total,,,,,
83398,"Orthophosphate, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Phosphate,ueq/L,Total,,,,,
83399,"Orthophosphate, bulk atmospheric deposition, unfiltered, milligrams per liter",Agree,Phosphate,mg/l,Total,,,,,
83400,"Orthophosphate, bulk atmospheric deposition, unfiltered, milligrams per square meter",Agree,Phosphate,mg/m2,Total,,,,,
83401,"Orthophosphate, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Phosphate,ueq/L,Total,,,,,
83402,"Potassium, bulk atmospheric deposition, filtered, milligrams per liter",Agree,Potassium,mg/l,Dissolved,,,,,
83403,"Potassium, bulk atmospheric deposition, filtered, milligrams per square meter",Agree,Potassium,mg/m2,Dissolved,,,,,
83404,"Potassium, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Potassium,ueq/L,Dissolved,,,,,
83405,"Potassium, bulk atmospheric deposition, suspended, milligrams per liter",Agree,Potassium,mg/l,Suspended,,,,,
83406,"Potassium, bulk atmospheric deposition, suspended, milligrams per square meter",Agree,Potassium,mg/m2,Suspended,,,,,
83407,"Potassium, bulk atmospheric deposition, suspended, microequivalents per liter",Agree,Potassium,ueq/L,Suspended,,,,,
83408,"Potassium, bulk atmospheric deposition, unfiltered, recoverable, milligrams per liter",Agree,Potassium,mg/l,Recoverable,,,,,
83409,"Potassium, bulk atmospheric deposition, unfiltered, recoverable, milligrams per square meter",Agree,Potassium,mg/m2,Recoverable,,,,,
83410,"Potassium, bulk atmospheric deposition, unfiltered, recoverable, microequivalents per liter",Agree,Potassium,ueq/L,Recoverable,,,,,
83411,"Potassium, bulk atmospheric deposition, unfiltered, milligrams per liter",Agree,Potassium,mg/l,Total,,,,,
83412,"Potassium, bulk atmospheric deposition, unfiltered, milligrams per square meter",Agree,Potassium,mg/m2,Total,,,,,
83413,"Potassium, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Potassium,ueq/L,Total,,,,,
83414,"Selenium, bulk atmospheric deposition, filtered, micrograms per liter",Agree,Selenium,ug/l,Dissolved,,,,,
83415,"Selenium, bulk atmospheric deposition, filtered, micrograms per square meter",Agree,Selenium,ug/m2,Dissolved,,,,,
83416,"Selenium, bulk atmospheric deposition, suspended, micrograms per liter",Agree,Selenium,ug/l,Suspended,,,,,
83417,"Selenium, bulk atmospheric deposition, suspended, micrograms per square meter",Agree,Selenium,ug/m2,Suspended,,,,,
83418,"Selenium, bulk atmospheric deposition, unfiltered, micrograms per liter",Agree,Selenium,ug/l,Total,,,,,
83419,"Selenium, bulk atmospheric deposition, unfiltered, micrograms per square meter",Agree,Selenium,ug/m2,Total,,,,,
83420,"Sodium, bulk atmospheric deposition, filtered, milligrams per liter",Agree,Sodium,mg/l,Dissolved,,,,,
83421,"Sodium, bulk atmospheric deposition, filtered, milligrams per square meter",Agree,Sodium,mg/m2,Dissolved,,,,,
83422,"Sodium, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Sodium,ueq/L,Dissolved,,,,,
83423,"Sodium, bulk atmospheric deposition, suspended, milligrams per liter",Agree,Sodium,mg/l,Suspended,,,,,
83424,"Sodium, bulk atmospheric deposition, suspended, milligrams per square meter",Agree,Sodium,mg/m2,Suspended,,,,,
83425,"Sodium, bulk atmospheric deposition, suspended, microequivalents per liter",Agree,Sodium,ueq/L,Suspended,,,,,
83426,"Sodium, bulk atmospheric deposition, unfiltered, recoverable, milligrams per liter",Agree,Sodium,mg/l,Recoverable,,,,,
83427,"Sodium, bulk atmospheric deposition, unfiltered, recoverable, milligrams per square meter",Agree,Sodium,mg/m2,Recoverable,,,,,
83428,"Sodium, bulk atmospheric deposition, unfiltered, recoverable, microequivalents per liter",Agree,Sodium,ueq/L,Recoverable,,,,,
83429,"Sodium, bulk atmospheric deposition, unfiltered, milligrams per liter",Agree,Sodium,mg/l,Total,,,,,
83430,"Sodium, bulk atmospheric deposition, unfiltered, milligrams per square meter",Agree,Sodium,mg/m2,Total,,,,,
83431,"Sodium, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Sodium,ueq/L,Total,,,,,
83432,"Specific conductance, bulk atmospheric deposition, filtered, calculated, microsiemens per centimeter at 25 degrees Celsius",Agree,Specific conductance,uS/cm @25C,Dissolved,25 deg C,,,,
83433,"Specific conductance, bulk atmospheric deposition, unfiltered, calculated, microsiemens per centimeter at 25 degrees Celsius",Agree,Specific conductance,uS/cm @25C,Total,25 deg C,,,,
83435,"Specific conductance, bulk atmospheric deposition, filtered, field, microsiemens per centimeter at 25 degrees Celsius",Agree,Specific conductance,uS/cm @25C,Dissolved,25 deg C,,,,
83436,"Specific conductance, bulk atmospheric deposition, unfiltered, field, microsiemens per centimeter at 25 degrees Celsius",Agree,Specific conductance,uS/cm @25C,Total,25 deg C,,,,
83437,"Specific conductance, bulk atmospheric deposition, filtered, laboratory, microsiemens per centimeter at 25 degrees Celsius",Agree,Specific conductance,uS/cm @25C,Dissolved,25 deg C,,,,
83438,"Specific conductance, bulk atmospheric deposition, unfiltered, laboratory, microsiemens per centimeter at 25 degrees Celsius",Agree,Specific conductance,uS/cm @25C,Total,25 deg C,,,,
83439,"Sulfate, bulk atmospheric deposition, filtered, milligrams per liter as sulfur",Agree,Sulfate,mg/l as S,Dissolved,,,,,
83440,"Sulfate, bulk atmospheric deposition, filtered, milligrams per square meter as sulfur",Agree,Sulfate,mg/m2 as S,Dissolved,,,,,
83441,"Sulfate, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Sulfate,ueq/L,Dissolved,,,,,
83442,"Sulfate, bulk atmospheric deposition, filtered, milligrams per liter",Agree,Sulfate,mg/l,Dissolved,,,,,
83443,"Sulfate, bulk atmospheric deposition, filtered, milligrams per square meter",Agree,Sulfate,mg/m2,Dissolved,,,,,
83444,"Sulfate, bulk atmospheric deposition, filtered, microequivalents per liter",Agree,Sulfate,ueq/L,Dissolved,,,,,
83445,"Sulfate, bulk atmospheric deposition, unfiltered, milligrams per liter as sulfur",Agree,Sulfate,mg/l as S,Total,,,,,
83446,"Sulfate, bulk atmospheric deposition, unfiltered, milligrams per square meter as sulfur",Agree,Sulfate,mg/m2 as S,Total,,,,,
83447,"Sulfate, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Sulfate,ueq/L,Total,,,,,
83448,"Sulfate, bulk atmospheric deposition, unfiltered, milligrams per liter",Agree,Sulfate,mg/l,Total,,,,,
83449,"Sulfate, bulk atmospheric deposition, unfiltered, milligrams per square meter",Agree,Sulfate,mg/m2,Total,,,,,
83450,"Sulfate, bulk atmospheric deposition, unfiltered, microequivalents per liter",Agree,Sulfate,ueq/L,Total,,,,,
83451,"Vanadium, bulk atmospheric deposition, filtered, micrograms per liter",Agree,Vanadium,ug/l,Dissolved,,,,,
83452,"Vanadium, bulk atmospheric deposition, filtered, micrograms per square meter",Agree,Vanadium,ug/m2,Dissolved,,,,,
83453,"Vanadium, bulk atmospheric deposition, suspended, micrograms per liter",Agree,Vanadium,ug/l,Suspended,,,,,
83454,"Vanadium, bulk atmospheric deposition, suspended, micrograms per square meter",Agree,Vanadium,ug/m2,Suspended,,,,,
83455,"Vanadium, bulk atmospheric deposition, unfiltered, recoverable, micrograms per liter",Agree,Vanadium,ug/l,Recoverable,,,,,
83456,"Vanadium, bulk atmospheric deposition, unfiltered, recoverable, micrograms per square meter",Agree,Vanadium,ug/m2,Recoverable,,,,,
83457,"Vanadium, bulk atmospheric deposition, unfiltered, micrograms per liter",Agree,Vanadium,ug/l,Total,,,,,
83458,"Vanadium, bulk atmospheric deposition, unfiltered, micrograms per square meter",Agree,Vanadium,ug/m2,Total,,,,,
83460,"Zinc, bulk atmospheric deposition, filtered, micrograms per liter",Agree,Zinc,ug/l,Dissolved,,,,,
83461,"Zinc, bulk atmospheric deposition, filtered, micrograms per square meter",Agree,Zinc,ug/m2,Dissolved,,,,,
83462,"Zinc, bulk atmospheric deposition, suspended, micrograms per liter",Agree,Zinc,ug/l,Suspended,,,,,
83463,"Zinc, bulk atmospheric deposition, suspended, micrograms per square meter",Agree,Zinc,ug/m2,Suspended,,,,,
83464,"Zinc, bulk atmospheric deposition, unfiltered, recoverable, micrograms per liter",Agree,Zinc,ug/l,Recoverable,,,,,
83465,"Zinc, bulk atmospheric deposition, unfiltered, recoverable, micrograms per square meter",Agree,Zinc,ug/m2,Recoverable,,,,,
83466,"Zinc, bulk atmospheric deposition, unfiltered, micrograms per liter",Agree,Zinc,ug/l,Total,,,,,
83467,"Zinc, bulk atmospheric deposition, unfiltered, micrograms per square meter",Agree,Zinc,ug/m2,Total,,,,,
84138,"Total coliform, water, presence or absence",Agree,Total coliforms,PrsAbs,Total,,,,,
84140,"Klebsiella pneumoniae, MF method, water, presence or absence",Agree,Klebsiella pneumoniae,PrsAbs,,,,,,
85209,"Algal growth potential, USGS modified bottle test, water, filtered, milligrams per liter",Not checked,Algal growth potential,mg/l,Dissolved,,,,,
85310,"Depth of lake, maximum, meters",Not checked,Depth,m,,,Maximum,,,
85311,"Depth of lake, mean, meters",Not checked,Depth,m,,,Mean,,,
85328,"Depth to 1 percent of surface light, meters",Not checked,"Light attenuation, depth at 99%",m,,,,,,
85541,"Inert gases, water, unfiltered, volume percent of dissolved gases",Agree,Inert gases,%,Dissolved,,,,,
85542,"Argon, water, unfiltered, volume percent of dissolved gases",Agree,Argon,%,Dissolved,,,,,
85543,"Butane, water, unfiltered, recoverable, volume percent of dissolved gases",Agree,Butane,%,Total,,,,,
85544,"Carbon dioxide, water, unfiltered, volume percent of dissolved gases",Agree,Carbon dioxide,%,Dissolved,,,,,
85545,"Ethane, water, unfiltered, recoverable, volume percent of dissolved gases",Agree,Ethane,%,Total,,,,,
85546,"Hydrogen, water, unfiltered, volume percent of dissolved gases",Agree,Hydrogen,%,Dissolved,,,,,
85547,"Methane, water, unfiltered, recoverable, volume percent of dissolved gases",Agree,Methane,%,Total,,,,,
85549,"Octane, water, unfiltered, recoverable, volume percent of dissolved gases",Agree,Octane,%,Total,,,,,
85550,"Dissolved oxygen, water, unfiltered, volume percent of dissolved gases",Agree,Oxygen,%,Dissolved,,,,,
85551,"Pentane, water, unfiltered, recoverable, volume percent of dissolved gases",Agree,Pentane,%,Total,,,,,
85552,"Propane, water, unfiltered, recoverable, volume percent of dissolved gases",Agree,Propane,%,Total,,,,,
85556,"Organic acids, water, unfiltered, recoverable, milligrams per liter as propionic acid",Not checked,Organic acids,mgC3H6O2/L,Recoverable,,,,,
85563,"Argon, water, unfiltered, cubic centimeters per gram at standard temperature and pressure",USGS use and no use by EPA,Argon,cm3/g STP,Total,,,,,
